closure,fold,seed,stratum,feature_set,n,positive_prevalence,auprc,auroc,normalized_ap
strict,fold_b,20260806,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,8936,0.06311548791405551,0.06849158836366209,0.5154131637711656,0.005738274440717203
1hop,fold_b,314159,high,coordinate_plus_frozen_sequence_fm,14700,0.06761904761904762,0.08901701928280764,0.5470723068896378,0.022949816391162434
1hop,fold_b,314159,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,14700,0.06761904761904762,0.089918538095552,0.5478938860068333,0.023916716037108886
1hop,fold_b,314159,low,coordinate_plus_frozen_sequence_fm,6540,0.05733944954128441,0.06139564051164238,0.5200484455258177,0.0043029179150269525
1hop,fold_b,314159,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,6540,0.05733944954128441,0.06207858370462536,0.519118896999189,0.005027402664760717
1hop,fold_b,314159,medium,coordinate_plus_frozen_sequence_fm,8936,0.06311548791405551,0.07124576048419347,0.5294010260476496,0.008677988018006785
1hop,fold_b,314159,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,8936,0.06311548791405551,0.07484536007864284,0.536060127815447,0.012520083332865792
strict,fold_b,314159,high,coordinate_plus_frozen_sequence_fm,14700,0.06761904761904762,0.08901701928280764,0.5470723068896378,0.022949816391162434
strict,fold_b,314159,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,14700,0.06761904761904762,0.08714948130869646,0.5485253561350594,0.02094683899298394
strict,fold_b,314159,low,coordinate_plus_frozen_sequence_fm,6540,0.05733944954128441,0.06139564051164238,0.5200484455258177,0.0043029179150269525
strict,fold_b,314159,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,6540,0.05733944954128441,0.06096761163798945,0.5243786969451203,0.0038488532218087573
strict,fold_b,314159,medium,coordinate_plus_frozen_sequence_fm,8936,0.06311548791405551,0.07124576048419347,0.5294010260476496,0.008677988018006785
