closure,fold,seed,stratum,feature_set,n,positive_prevalence,auprc,auroc,normalized_ap
1hop,fold_d,20260806,unassigned,coordinate_plus_frozen_sequence_fm,75,0.04,0.04,0.5,0.0
1hop,fold_d,20260806,unassigned,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,75,0.04,0.04,0.5,0.0
strict,fold_d,20260806,high,coordinate_plus_frozen_sequence_fm,234743,0.04149644504841465,0.058395440720256535,0.5507531249256272,0.017630603021285055
strict,fold_d,20260806,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,234743,0.04149644504841465,0.0594137716246118,0.5618460621724973,0.018693020473045784
strict,fold_d,20260806,low,coordinate_plus_frozen_sequence_fm,82493,0.02837816542009625,0.03317359774364417,0.5322213056832343,0.004935492547490254
strict,fold_d,20260806,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,82493,0.02837816542009625,0.03424627212982611,0.5361651579427538,0.006039496541642695
strict,fold_d,20260806,medium,coordinate_plus_frozen_sequence_fm,95223,0.027356836058515275,0.08841996568370646,0.5527207808649476,0.06278060843788011
strict,fold_d,20260806,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,95223,0.027356836058515275,0.08760058093232438,0.5516242495074706,0.06193817743979275
strict,fold_d,20260806,unassigned,coordinate_plus_frozen_sequence_fm,75,0.04,0.04,0.5,0.0
strict,fold_d,20260806,unassigned,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,75,0.04,0.04,0.5,0.0
1hop,fold_d,314159,high,coordinate_plus_frozen_sequence_fm,234743,0.04149644504841465,0.058395440720256535,0.5507531249256272,0.017630603021285055
1hop,fold_d,314159,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,234743,0.04149644504841465,0.056989713576401424,0.5458218457145864,0.01616401780457596
1hop,fold_d,314159,low,coordinate_plus_frozen_sequence_fm,82493,0.02837816542009625,0.03317359774364417,0.5322213056832343,0.004935492547490254
1hop,fold_d,314159,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,82493,0.02837816542009625,0.03354371406659047,0.538856877294098,0.005316418860355922
1hop,fold_d,314159,medium,coordinate_plus_frozen_sequence_fm,95223,0.027356836058515275,0.08841996568370646,0.5527207808649476,0.06278060843788011
1hop,fold_d,314159,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,95223,0.027356836058515275,0.08597975107229205,0.5590007605176095,0.06027175966180296
1hop,fold_d,314159,unassigned,coordinate_plus_frozen_sequence_fm,75,0.04,0.04,0.5,0.0
1hop,fold_d,314159,unassigned,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,75,0.04,0.04,0.5,0.0
strict,fold_d,314159,high,coordinate_plus_frozen_sequence_fm,234743,0.04149644504841465,0.058395440720256535,0.5507531249256272,0.017630603021285055
strict,fold_d,314159,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,234743,0.04149644504841465,0.060150504198302424,0.5592439614044389,0.01946164837211272
strict,fold_d,314159,low,coordinate_plus_frozen_sequence_fm,82493,0.02837816542009625,0.03317359774364417,0.5322213056832343,0.004935492547490254
strict,fold_d,314159,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,82493,0.02837816542009625,0.03318101177013643,0.5322129810472447,0.00494312311550385
strict,fold_d,314159,medium,coordinate_plus_frozen_sequence_fm,95223,0.027356836058515275,0.08841996568370646,0.5527207808649476,0.06278060843788011
strict,fold_d,314159,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,95223,0.027356836058515275,0.08803622588257262,0.5590854208952473,0.0623860754628281
strict,fold_d,314159,unassigned,coordinate_plus_frozen_sequence_fm,75,0.04,0.04,0.5,0.0
strict,fold_d,314159,unassigned,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,75,0.04,0.04,0.5,0.0
1hop,fold_d,42,high,coordinate_plus_frozen_sequence_fm,234743,0.04149644504841465,0.058395440720256535,0.5507531249256272,0.017630603021285055
1hop,fold_d,42,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,234743,0.04149644504841465,0.06495158285942498,0.5665633976488323,0.024470579884489915
1hop,fold_d,42,low,coordinate_plus_frozen_sequence_fm,82493,0.02837816542009625,0.03317359774364417,0.5322213056832343,0.004935492547490254
1hop,fold_d,42,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,82493,0.02837816542009625,0.033271502989325005,0.523506109963048,0.005036257312336407
1hop,fold_d,42,medium,coordinate_plus_frozen_sequence_fm,95223,0.027356836058515275,0.08841996568370646,0.5527207808649476,0.06278060843788011
1hop,fold_d,42,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,95223,0.027356836058515275,0.08721029682470652,0.5545138641212128,0.06153691609124608
1hop,fold_d,42,unassigned,coordinate_plus_frozen_sequence_fm,75,0.04,0.04,0.5,0.0
1hop,fold_d,42,unassigned,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,75,0.04,0.04,0.5,0.0
strict,fold_d,42,high,coordinate_plus_frozen_sequence_fm,234743,0.04149644504841465,0.058395440720256535,0.5507531249256272,0.017630603021285055
strict,fold_d,42,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,234743,0.04149644504841465,0.05700007602664715,0.550821656636889,0.016174828875846585
strict,fold_d,42,low,coordinate_plus_frozen_sequence_fm,82493,0.02837816542009625,0.03317359774364417,0.5322213056832343,0.004935492547490254
strict,fold_d,42,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,82493,0.02837816542009625,0.03407189789187488,0.5312061051324142,0.005860029354157536
strict,fold_d,42,medium,coordinate_plus_frozen_sequence_fm,95223,0.027356836058515275,0.08841996568370646,0.5527207808649476,0.06278060843788011
strict,fold_d,42,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,95223,0.027356836058515275,0.08672652102354714,0.5502675157683373,0.061039533475406825
strict,fold_d,42,unassigned,coordinate_plus_frozen_sequence_fm,75,0.04,0.04,0.5,0.0
strict,fold_d,42,unassigned,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,75,0.04,0.04,0.5,0.0
1hop,fold_e,20260806,high,coordinate_plus_frozen_sequence_fm,159886,0.03616326632725817,0.06738307110197106,0.6061260488610987,0.03239117548025843
1hop,fold_e,20260806,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,159886,0.03616326632725817,0.0764666037872685,0.620956987175623,0.041815523368187786
1hop,fold_e,20260806,low,coordinate_plus_frozen_sequence_fm,72814,0.026368555497569147,0.025485435771335656,0.465756545423449,-0.0009070369812108988
1hop,fold_e,20260806,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,72814,0.026368555497569147,0.025434772351353198,0.46131914739493707,-0.0009590725027303884
1hop,fold_e,20260806,medium,coordinate_plus_frozen_sequence_fm,158232,0.02666338035289954,0.034191146290906485,0.5049318489684569,0.007733979988070585
1hop,fold_e,20260806,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,158232,0.02666338035289954,0.03430952647064942,0.4978888120412697,0.007855603049767223
strict,fold_e,20260806,high,coordinate_plus_frozen_sequence_fm,159886,0.03616326632725817,0.06738307110197106,0.6061260488610987,0.03239117548025843
strict,fold_e,20260806,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,159886,0.03616326632725817,0.06680729195513226,0.5946216800621404,0.031793793032875696
strict,fold_e,20260806,low,coordinate_plus_frozen_sequence_fm,72814,0.026368555497569147,0.025485435771335656,0.465756545423449,-0.0009070369812108988
strict,fold_e,20260806,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,72814,0.026368555497569147,0.02503234113058409,0.46017578106633383,-0.001372402642221487
strict,fold_e,20260806,medium,coordinate_plus_frozen_sequence_fm,158232,0.02666338035289954,0.034191146290906485,0.5049318489684569,0.007733979988070585
strict,fold_e,20260806,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,158232,0.02666338035289954,0.0323312387585109,0.498281243583654,0.005823122536647533
1hop,fold_e,314159,high,coordinate_plus_frozen_sequence_fm,159886,0.03616326632725817,0.06738307110197106,0.6061260488610987,0.03239117548025843
1hop,fold_e,314159,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,159886,0.03616326632725817,0.07029640718792204,0.6158776313589535,0.03541382027493189
1hop,fold_e,314159,low,coordinate_plus_frozen_sequence_fm,72814,0.026368555497569147,0.025485435771335656,0.465756545423449,-0.0009070369812108988
1hop,fold_e,314159,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,72814,0.026368555497569147,0.024727048385926355,0.45918966241266307,-0.0016859635346737143
1hop,fold_e,314159,medium,coordinate_plus_frozen_sequence_fm,158232,0.02666338035289954,0.034191146290906485,0.5049318489684569,0.007733979988070585
1hop,fold_e,314159,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,158232,0.02666338035289954,0.03321422067285417,0.4930453944266535,0.006730292673391604
strict,fold_e,314159,high,coordinate_plus_frozen_sequence_fm,159886,0.03616326632725817,0.06738307110197106,0.6061260488610987,0.03239117548025843
