closure,fold,seed,stratum,feature_set,n,positive_prevalence,auprc,auroc,normalized_ap
strict,fold_d,42,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,17333,0.49500951941383486,0.6221425960367295,0.6585716798529548,0.25175341221348485
strict,fold_d,42,low,coordinate_plus_frozen_sequence_fm,10955,0.40885440438156095,0.547894763219748,0.6420545725636665,0.2352049306782487
strict,fold_d,42,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,10955,0.40885440438156095,0.5424656469888209,0.640371886454956,0.22602087133454804
strict,fold_d,42,medium,coordinate_plus_frozen_sequence_fm,11564,0.42701487374610864,0.5526548516097417,0.6501329586785589,0.2192726688824408
strict,fold_d,42,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,11564,0.42701487374610864,0.550723873502544,0.649152524812046,0.2159026370636008
1hop,fold_e,20260806,high,coordinate_plus_frozen_sequence_fm,15421,0.46546916542377276,0.5833017928929524,0.6319419447462485,0.2204412165719057
1hop,fold_e,20260806,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,15421,0.46546916542377276,0.5905961387416387,0.6340897096608598,0.23408747489200674
1hop,fold_e,20260806,low,coordinate_plus_frozen_sequence_fm,9868,0.43858937981353874,0.543353847210913,0.6314550705005438,0.1866093437323626
1hop,fold_e,20260806,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,9868,0.43858937981353874,0.5395060833735508,0.6301032609420982,0.17975560121483733
1hop,fold_e,20260806,medium,coordinate_plus_frozen_sequence_fm,18698,0.4511177666060541,0.5945282512715795,0.6538862937349949,0.26127733043710355
1hop,fold_e,20260806,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,18698,0.4511177666060541,0.5928887259068676,0.6529165981514851,0.25829030468738284
strict,fold_e,20260806,high,coordinate_plus_frozen_sequence_fm,15421,0.46546916542377276,0.5833017928929524,0.6319419447462485,0.2204412165719057
strict,fold_e,20260806,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,15421,0.46546916542377276,0.591512183818837,0.6360057624820229,0.2358012115334569
strict,fold_e,20260806,low,coordinate_plus_frozen_sequence_fm,9868,0.43858937981353874,0.543353847210913,0.6314550705005438,0.1866093437323626
strict,fold_e,20260806,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,9868,0.43858937981353874,0.5432961673877025,0.6294242803138993,0.18650660284870899
strict,fold_e,20260806,medium,coordinate_plus_frozen_sequence_fm,18698,0.4511177666060541,0.5945282512715795,0.6538862937349949,0.26127733043710355
strict,fold_e,20260806,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,18698,0.4511177666060541,0.5997799182724276,0.6547309552486268,0.2708452608260598
1hop,fold_e,314159,high,coordinate_plus_frozen_sequence_fm,15421,0.46546916542377276,0.5833017928929524,0.6319419447462485,0.2204412165719057
1hop,fold_e,314159,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,15421,0.46546916542377276,0.5863972128404457,0.6334416340897941,0.2262321265573836
1hop,fold_e,314159,low,coordinate_plus_frozen_sequence_fm,9868,0.43858937981353874,0.543353847210913,0.6314550705005438,0.1866093437323626
1hop,fold_e,314159,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,9868,0.43858937981353874,0.5422442764246316,0.6284059136376678,0.18463294580474082
1hop,fold_e,314159,medium,coordinate_plus_frozen_sequence_fm,18698,0.4511177666060541,0.5945282512715795,0.6538862937349949,0.26127733043710355
