closure,fold,seed,stratum,feature_set,n,positive_prevalence,auprc,auroc,normalized_ap
1hop,fold_c,314159,medium,coordinate_plus_frozen_sequence_fm,7633,0.03380060264640377,0.040990393095738396,0.5238998817500986,0.0074413112542062645
1hop,fold_c,314159,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,7633,0.03380060264640377,0.04164310068719241,0.5280002627775587,0.008116852548520634
strict,fold_c,314159,high,coordinate_plus_frozen_sequence_fm,8436,0.04836415362731152,0.06565112591283202,0.5378224315386344,0.01816553290989673
strict,fold_c,314159,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,8436,0.04836415362731152,0.0657302899808469,0.5390115905604893,0.018248720263879477
strict,fold_c,314159,low,coordinate_plus_frozen_sequence_fm,6899,0.03232352514857226,0.04989733266734227,0.5647631432586308,0.018160829549429942
strict,fold_c,314159,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,6899,0.03232352514857226,0.05023624874909458,0.5635090693656682,0.018511066524865716
strict,fold_c,314159,medium,coordinate_plus_frozen_sequence_fm,7633,0.03380060264640377,0.040990393095738396,0.5238998817500986,0.0074413112542062645
strict,fold_c,314159,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,7633,0.03380060264640377,0.041090425319445435,0.5294481671265274,0.007544842910281631
1hop,fold_c,42,high,coordinate_plus_frozen_sequence_fm,8436,0.04836415362731152,0.06565112591283202,0.5378224315386344,0.01816553290989673
1hop,fold_c,42,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,8436,0.04836415362731152,0.06552778488456674,0.542519533348965,0.01803592342877492
1hop,fold_c,42,low,coordinate_plus_frozen_sequence_fm,6899,0.03232352514857226,0.04989733266734227,0.5647631432586308,0.018160829549429942
1hop,fold_c,42,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,6899,0.03232352514857226,0.04773518197602056,0.5490721062261712,0.015926456029443654
1hop,fold_c,42,medium,coordinate_plus_frozen_sequence_fm,7633,0.03380060264640377,0.040990393095738396,0.5238998817500986,0.0074413112542062645
1hop,fold_c,42,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,7633,0.03380060264640377,0.04253283028673146,0.5277096307975299,0.009037707603880847
strict,fold_c,42,high,coordinate_plus_frozen_sequence_fm,8436,0.04836415362731152,0.06565112591283202,0.5378224315386344,0.01816553290989673
strict,fold_c,42,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,8436,0.04836415362731152,0.06542330649005687,0.5364168119913636,0.017926135220493244
strict,fold_c,42,low,coordinate_plus_frozen_sequence_fm,6899,0.03232352514857226,0.04989733266734227,0.5647631432586308,0.018160829549429942
strict,fold_c,42,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,6899,0.03232352514857226,0.050767963072587664,0.57293645398684,0.01906054182710939
strict,fold_c,42,medium,coordinate_plus_frozen_sequence_fm,7633,0.03380060264640377,0.040990393095738396,0.5238998817500986,0.0074413112542062645
