sample,unit,context,in_hprc,mean_n,mean_prevalence,metric,feature_set,mean,std,ci95_low,ci95_high,n_runs,n_folds,undefined_runs
NA19238,donor,1hop,False,6141.0,0.6133245150405682,auprc,coordinate_plus_frozen_sequence_fm,0.8997185452704882,0.009025688502657572,0.8914190006909107,0.9065256547204116,15,5,0
NA19238,donor,1hop,False,6141.0,0.6133245150405682,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9436981988530545,0.007938094404997006,0.9370203246336494,0.9490882355725875,15,5,0
NA19238,donor,1hop,False,6141.0,0.6133245150405682,auroc,coordinate_plus_frozen_sequence_fm,0.8582043617448089,0.006571769542184087,0.8530392214657552,0.8633695020238623,15,5,0
NA19238,donor,1hop,False,6141.0,0.6133245150405682,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9176767718737578,0.00666646239642365,0.9123415916437374,0.9225946931196913,15,5,0
NA19238,donor,strict,False,6141.0,0.6133245150405682,auprc,coordinate_plus_frozen_sequence_fm,0.8997185452704882,0.009025688502657572,0.8914190006909107,0.9065256547204116,15,5,0
NA19238,donor,strict,False,6141.0,0.6133245150405682,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9379969667078675,0.007155597652936999,0.9313844020744468,0.9432505753182402,15,5,0
NA19238,donor,strict,False,6141.0,0.6133245150405682,auroc,coordinate_plus_frozen_sequence_fm,0.8582043617448089,0.006571769542184087,0.8530392214657552,0.8633695020238623,15,5,0
NA19238,donor,strict,False,6141.0,0.6133245150405682,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.907369241324936,0.007142412850897245,0.9013783651995978,0.9131498442549735,15,5,0
NA19238,haplotype_1,1hop,False,3902.8,0.6125191226538061,auprc,coordinate_plus_frozen_sequence_fm,0.9034544689740366,0.011782936484752638,0.8930911067763411,0.9120179712781412,15,5,0
NA19238,haplotype_1,1hop,False,3902.8,0.6125191226538061,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9476291979067587,0.008708628684371828,0.9402200058318527,0.9537846747971275,15,5,0
NA19238,haplotype_1,1hop,False,3902.8,0.6125191226538061,auroc,coordinate_plus_frozen_sequence_fm,0.865322202160016,0.009195406552527043,0.8578720359906509,0.8731707143086563,15,5,0
NA19238,haplotype_1,1hop,False,3902.8,0.6125191226538061,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9249724738618769,0.006559729232053657,0.919672467666976,0.9298207986735413,15,5,0
NA19238,haplotype_1,strict,False,3902.8,0.6125191226538061,auprc,coordinate_plus_frozen_sequence_fm,0.9034544689740366,0.011782936484752638,0.8930911067763411,0.9120179712781412,15,5,0
NA19238,haplotype_1,strict,False,3902.8,0.6125191226538061,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9425158752360884,0.00791729106111094,0.9354981830249753,0.948386043752142,15,5,0
NA19238,haplotype_1,strict,False,3902.8,0.6125191226538061,auroc,coordinate_plus_frozen_sequence_fm,0.865322202160016,0.009195406552527043,0.8578720359906509,0.8731707143086563,15,5,0
NA19238,haplotype_1,strict,False,3902.8,0.6125191226538061,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9149672665585984,0.007118863725306119,0.9092798478851618,0.9210308989455981,15,5,0
NA19238,haplotype_2,1hop,False,3822.0,0.6161740285538575,auprc,coordinate_plus_frozen_sequence_fm,0.9070184122938822,0.010898505436031176,0.8978069111373368,0.9156756351690292,15,5,0
NA19238,haplotype_2,1hop,False,3822.0,0.6161740285538575,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9503159255705199,0.008832484106645416,0.9428655140904619,0.9565551794809796,15,5,0
NA19238,haplotype_2,1hop,False,3822.0,0.6161740285538575,auroc,coordinate_plus_frozen_sequence_fm,0.8704428618360838,0.007046480861918316,0.8645881188360794,0.8762725050126811,15,5,0
NA19238,haplotype_2,1hop,False,3822.0,0.6161740285538575,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9268450101306421,0.007152544267903715,0.9210764152730132,0.9320702780036281,15,5,0
NA19238,haplotype_2,strict,False,3822.0,0.6161740285538575,auprc,coordinate_plus_frozen_sequence_fm,0.9070184122938822,0.010898505436031176,0.8978069111373368,0.9156756351690292,15,5,0
NA19238,haplotype_2,strict,False,3822.0,0.6161740285538575,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9451803475137892,0.008239754577661587,0.937855825825793,0.951573066710482,15,5,0
NA19238,haplotype_2,strict,False,3822.0,0.6161740285538575,auroc,coordinate_plus_frozen_sequence_fm,0.8704428618360838,0.007046480861918316,0.8645881188360794,0.8762725050126811,15,5,0
NA19238,haplotype_2,strict,False,3822.0,0.6161740285538575,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9178487858089892,0.008030197467119122,0.9113070499862835,0.9243921214061024,15,5,0
NA19239,donor,1hop,False,6086.0,0.607497240504998,auprc,coordinate_plus_frozen_sequence_fm,0.8953375431307933,0.013216849285871524,0.883468201630317,0.9052414471730716,15,5,0
NA19239,donor,1hop,False,6086.0,0.607497240504998,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9415244702599873,0.009235046834482674,0.9334337515273113,0.9480986879290189,15,5,0
NA19239,donor,1hop,False,6086.0,0.607497240504998,auroc,coordinate_plus_frozen_sequence_fm,0.8552166439912142,0.008562459257490471,0.8479948924155971,0.8620422759919641,15,5,0
NA19239,donor,1hop,False,6086.0,0.607497240504998,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.915872288290301,0.00719523446090783,0.9099597113654393,0.921293157715721,15,5,0
NA19239,donor,strict,False,6086.0,0.607497240504998,auprc,coordinate_plus_frozen_sequence_fm,0.8953375431307933,0.013216849285871524,0.883468201630317,0.9052414471730716,15,5,0
NA19239,donor,strict,False,6086.0,0.607497240504998,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9352011507205671,0.009727888672996062,0.9264178940755428,0.9425486108708843,15,5,0
NA19239,donor,strict,False,6086.0,0.607497240504998,auroc,coordinate_plus_frozen_sequence_fm,0.8552166439912142,0.008562459257490471,0.8479948924155971,0.8620422759919641,15,5,0
NA19239,donor,strict,False,6086.0,0.607497240504998,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9054333635815068,0.0079808746586924,0.898635077542904,0.9118723783844039,15,5,0
NA19239,haplotype_1,1hop,False,3794.2,0.6064162828234348,auprc,coordinate_plus_frozen_sequence_fm,0.9007002427844792,0.013838044263541176,0.8886030175788093,0.9114591233621325,15,5,0
NA19239,haplotype_1,1hop,False,3794.2,0.6064162828234348,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9466748006087898,0.007384562332020185,0.9401873462370623,0.9523400959069308,15,5,0
NA19239,haplotype_1,1hop,False,3794.2,0.6064162828234348,auroc,coordinate_plus_frozen_sequence_fm,0.8647695585839575,0.00822075900802292,0.8579872931447032,0.8713712396158098,15,5,0
NA19239,haplotype_1,1hop,False,3794.2,0.6064162828234348,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9236225747414959,0.005417194593188246,0.9191321833995508,0.9278656607531297,15,5,0
NA19239,haplotype_1,strict,False,3794.2,0.6064162828234348,auprc,coordinate_plus_frozen_sequence_fm,0.9007002427844792,0.013838044263541176,0.8886030175788093,0.9114591233621325,15,5,0
NA19239,haplotype_1,strict,False,3794.2,0.6064162828234348,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.940989438847857,0.009222599456308914,0.9332308409297095,0.9481933801364747,15,5,0
NA19239,haplotype_1,strict,False,3794.2,0.6064162828234348,auroc,coordinate_plus_frozen_sequence_fm,0.8647695585839575,0.00822075900802292,0.8579872931447032,0.8713712396158098,15,5,0
NA19239,haplotype_1,strict,False,3794.2,0.6064162828234348,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9148589465873191,0.0077342055732962265,0.9086515994996628,0.9212877951468457,15,5,0
NA19239,haplotype_2,1hop,False,3847.6,0.6077540752298219,auprc,coordinate_plus_frozen_sequence_fm,0.9032076783196729,0.013309941648060809,0.8901079521291825,0.9122832006975924,15,5,0
NA19239,haplotype_2,1hop,False,3847.6,0.6077540752298219,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9471525622891496,0.010871209731306552,0.9375984297469063,0.9546016817121442,15,5,0
NA19239,haplotype_2,1hop,False,3847.6,0.6077540752298219,auroc,coordinate_plus_frozen_sequence_fm,0.8668324160647163,0.010227582974320176,0.8580863811237803,0.8755159221491916,15,5,0
NA19239,haplotype_2,1hop,False,3847.6,0.6077540752298219,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9247661834920046,0.008980168722370391,0.9174666610992559,0.9316478064955991,15,5,0
NA19239,haplotype_2,strict,False,3847.6,0.6077540752298219,auprc,coordinate_plus_frozen_sequence_fm,0.9032076783196729,0.013309941648060809,0.8901079521291825,0.9122832006975924,15,5,0
NA19239,haplotype_2,strict,False,3847.6,0.6077540752298219,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9407435323574326,0.010142896738374926,0.931320021171826,0.9481956895336432,15,5,0
NA19239,haplotype_2,strict,False,3847.6,0.6077540752298219,auroc,coordinate_plus_frozen_sequence_fm,0.8668324160647163,0.010227582974320176,0.8580863811237803,0.8755159221491916,15,5,0
NA19239,haplotype_2,strict,False,3847.6,0.6077540752298219,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9140581416354139,0.008720268402623783,0.9065355390371691,0.9209887574371308,15,5,0
NA19240,donor,1hop,True,6124.4,0.6135529338771778,auprc,coordinate_plus_frozen_sequence_fm,0.8992403789450454,0.011307503288537612,0.8889334421383249,0.9080483294968332,15,5,0
NA19240,donor,1hop,True,6124.4,0.6135529338771778,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9450154357815154,0.007483410651626202,0.9386965210965261,0.9504504322868699,15,5,0
NA19240,donor,1hop,True,6124.4,0.6135529338771778,auroc,coordinate_plus_frozen_sequence_fm,0.8575032898748268,0.00870149802563936,0.8506932544459904,0.8656327719318798,15,5,0
NA19240,donor,1hop,True,6124.4,0.6135529338771778,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9183282569457882,0.005971293861328517,0.9137985357516538,0.923110006520826,15,5,0
NA19240,donor,strict,True,6124.4,0.6135529338771778,auprc,coordinate_plus_frozen_sequence_fm,0.8992403789450454,0.011307503288537612,0.8889334421383249,0.9080483294968332,15,5,0
NA19240,donor,strict,True,6124.4,0.6135529338771778,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.937657432656426,0.008443698671490096,0.9300053938375901,0.9441419381594789,15,5,0
NA19240,donor,strict,True,6124.4,0.6135529338771778,auroc,coordinate_plus_frozen_sequence_fm,0.8575032898748268,0.00870149802563936,0.8506932544459904,0.8656327719318798,15,5,0
NA19240,donor,strict,True,6124.4,0.6135529338771778,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9065701290412849,0.00781639913272163,0.9002508143688468,0.9129950479732011,15,5,0
NA19240,haplotype_1,1hop,True,3773.8,0.6123473427757383,auprc,coordinate_plus_frozen_sequence_fm,0.9068050504846811,0.011315974489245916,0.8973674968638193,0.9162426041055428,15,5,0
NA19240,haplotype_1,1hop,True,3773.8,0.6123473427757383,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9502322466992119,0.007071964084945783,0.9443616059483466,0.9560905358102747,15,5,0
NA19240,haplotype_1,1hop,True,3773.8,0.6123473427757383,auroc,coordinate_plus_frozen_sequence_fm,0.8708993963678137,0.010510126340264932,0.8624061306333254,0.880768876376255,15,5,0
NA19240,haplotype_1,1hop,True,3773.8,0.6123473427757383,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.927574390664977,0.007022635945297341,0.9214145437429357,0.9331433469953366,15,5,0
NA19240,haplotype_1,strict,True,3773.8,0.6123473427757383,auprc,coordinate_plus_frozen_sequence_fm,0.9068050504846811,0.011315974489245916,0.8973674968638193,0.9162426041055428,15,5,0
NA19240,haplotype_1,strict,True,3773.8,0.6123473427757383,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9429806384707643,0.008964659896123554,0.9356438272950403,0.9503162685854498,15,5,0
NA19240,haplotype_1,strict,True,3773.8,0.6123473427757383,auroc,coordinate_plus_frozen_sequence_fm,0.8708993963678137,0.010510126340264932,0.8624061306333254,0.880768876376255,15,5,0
NA19240,haplotype_1,strict,True,3773.8,0.6123473427757383,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9169725712842784,0.008882120062650562,0.9096273820085337,0.9246986609896689,15,5,0
NA19240,haplotype_2,1hop,True,3883.6,0.6146645727028026,auprc,coordinate_plus_frozen_sequence_fm,0.9051067680322937,0.011674173010745172,0.8944996911689098,0.9136895708753764,15,5,0
NA19240,haplotype_2,1hop,True,3883.6,0.6146645727028026,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9499509501786424,0.009329969987983851,0.9415647065685924,0.9548907817496937,15,5,0
NA19240,haplotype_2,1hop,True,3883.6,0.6146645727028026,auroc,coordinate_plus_frozen_sequence_fm,0.8658420883414408,0.0089927691667379,0.858127741736089,0.8729895191542613,15,5,0
NA19240,haplotype_2,1hop,True,3883.6,0.6146645727028026,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9256197330906889,0.006863804029739516,0.9197241713280608,0.9296808067297476,15,5,0
NA19240,haplotype_2,strict,True,3883.6,0.6146645727028026,auprc,coordinate_plus_frozen_sequence_fm,0.9051067680322937,0.011674173010745172,0.8944996911689098,0.9136895708753764,15,5,0
NA19240,haplotype_2,strict,True,3883.6,0.6146645727028026,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9441816839253688,0.008116536874437712,0.9366278065192041,0.9497410663747536,15,5,0
NA19240,haplotype_2,strict,True,3883.6,0.6146645727028026,auroc,coordinate_plus_frozen_sequence_fm,0.8658420883414408,0.0089927691667379,0.858127741736089,0.8729895191542613,15,5,0
NA19240,haplotype_2,strict,True,3883.6,0.6146645727028026,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9156457300419221,0.008061379021004064,0.9081546106743092,0.9209705416688151,15,5,0
NA19317,donor,1hop,False,6025.0,0.6115347699643265,auprc,coordinate_plus_frozen_sequence_fm,0.8950034693470345,0.013634864157662173,0.8837944310718117,0.9062125076222571,15,5,0
NA19317,donor,1hop,False,6025.0,0.6115347699643265,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9420148872991849,0.008827863261017725,0.934841927230851,0.9485034767827759,15,5,0
NA19317,donor,1hop,False,6025.0,0.6115347699643265,auroc,coordinate_plus_frozen_sequence_fm,0.8531854176797573,0.009723391274024313,0.8447723309665244,0.8610801783769291,15,5,0
NA19317,donor,1hop,False,6025.0,0.6115347699643265,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.914925875984693,0.007480378148880606,0.9088415402086508,0.9204897139038865,15,5,0
NA19317,donor,strict,False,6025.0,0.6115347699643265,auprc,coordinate_plus_frozen_sequence_fm,0.8950034693470345,0.013634864157662173,0.8837944310718117,0.9062125076222571,15,5,0
NA19317,donor,strict,False,6025.0,0.6115347699643265,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.935616549518359,0.00947829315002601,0.9278390207743161,0.9433715586039703,15,5,0
NA19317,donor,strict,False,6025.0,0.6115347699643265,auroc,coordinate_plus_frozen_sequence_fm,0.8531854176797573,0.009723391274024313,0.8447723309665244,0.8610801783769291,15,5,0
NA19317,donor,strict,False,6025.0,0.6115347699643265,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9038170327775427,0.008262457369023146,0.8969399039049144,0.9104582087796462,15,5,0
NA19317,haplotype_1,1hop,False,3743.8,0.6095082524110688,auprc,coordinate_plus_frozen_sequence_fm,0.899118683770174,0.013850724290710825,0.8875536443229578,0.9106837232173907,15,5,0
NA19317,haplotype_1,1hop,False,3743.8,0.6095082524110688,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9461240510700022,0.009185938615385976,0.9386396428282255,0.9530552375886429,15,5,0
NA19317,haplotype_1,1hop,False,3743.8,0.6095082524110688,auroc,coordinate_plus_frozen_sequence_fm,0.8617527746519646,0.010120269885390236,0.852771712163113,0.86951169573035,15,5,0
NA19317,haplotype_1,1hop,False,3743.8,0.6095082524110688,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9223074921361138,0.00873895594173449,0.9150331821095976,0.9289314314548579,15,5,0
NA19317,haplotype_1,strict,False,3743.8,0.6095082524110688,auprc,coordinate_plus_frozen_sequence_fm,0.899118683770174,0.013850724290710825,0.8875536443229578,0.9106837232173907,15,5,0
NA19317,haplotype_1,strict,False,3743.8,0.6095082524110688,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9410643571615116,0.009482129045401445,0.9331653615658494,0.9491183863589566,15,5,0
NA19317,haplotype_1,strict,False,3743.8,0.6095082524110688,auroc,coordinate_plus_frozen_sequence_fm,0.8617527746519646,0.010120269885390236,0.852771712163113,0.86951169573035,15,5,0
NA19317,haplotype_1,strict,False,3743.8,0.6095082524110688,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9127150986937048,0.008549553044209466,0.9055552186701432,0.9195450030868288,15,5,0
NA19317,haplotype_2,1hop,False,3851.8,0.615612704256789,auprc,coordinate_plus_frozen_sequence_fm,0.904296270739397,0.011406536580610131,0.894837930521738,0.9137546109570562,15,5,0
NA19317,haplotype_2,1hop,False,3851.8,0.615612704256789,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.949192595337607,0.006862525391790232,0.9437642195102521,0.9541136201277342,15,5,0
NA19317,haplotype_2,1hop,False,3851.8,0.615612704256789,auroc,coordinate_plus_frozen_sequence_fm,0.8662108099699845,0.008976712697738799,0.8585936105922496,0.8732753504519221,15,5,0
NA19317,haplotype_2,1hop,False,3851.8,0.615612704256789,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9244954762899974,0.006051537808996949,0.919465034256039,0.9284056850821845,15,5,0
NA19317,haplotype_2,strict,False,3851.8,0.615612704256789,auprc,coordinate_plus_frozen_sequence_fm,0.904296270739397,0.011406536580610131,0.894837930521738,0.9137546109570562,15,5,0
NA19317,haplotype_2,strict,False,3851.8,0.615612704256789,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9432097587064366,0.007911389448896598,0.9367332839658137,0.9499212982531607,15,5,0
NA19317,haplotype_2,strict,False,3851.8,0.615612704256789,auroc,coordinate_plus_frozen_sequence_fm,0.8662108099699845,0.008976712697738799,0.8585936105922496,0.8732753504519221,15,5,0
NA19317,haplotype_2,strict,False,3851.8,0.615612704256789,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9141808586131807,0.007571222064465791,0.908047935218302,0.9205974878679228,15,5,0
NA19331,donor,1hop,False,6092.8,0.6091542114947246,auprc,coordinate_plus_frozen_sequence_fm,0.8976128798329052,0.009031672019081042,0.8901745382860539,0.9050512213797564,15,5,0
NA19331,donor,1hop,False,6092.8,0.6091542114947246,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9428796192788577,0.006158473543701455,0.9379335582877684,0.9479927006858669,15,5,0
NA19331,donor,1hop,False,6092.8,0.6091542114947246,auroc,coordinate_plus_frozen_sequence_fm,0.8564678894794207,0.006368790940132162,0.8507594976637315,0.8613778722797781,15,5,0
NA19331,donor,1hop,False,6092.8,0.6091542114947246,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9170610597635311,0.006194398835675287,0.911443920192971,0.9215021965321809,15,5,0
NA19331,donor,strict,False,6092.8,0.6091542114947246,auprc,coordinate_plus_frozen_sequence_fm,0.8976128798329052,0.009031672019081042,0.8901745382860539,0.9050512213797564,15,5,0
NA19331,donor,strict,False,6092.8,0.6091542114947246,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9361567699402162,0.006329280573441657,0.9310354610473114,0.9413252222611235,15,5,0
NA19331,donor,strict,False,6092.8,0.6091542114947246,auroc,coordinate_plus_frozen_sequence_fm,0.8564678894794207,0.006368790940132162,0.8507594976637315,0.8613778722797781,15,5,0
NA19331,donor,strict,False,6092.8,0.6091542114947246,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.905491037145517,0.005545555414442227,0.9006348079350724,0.9097463157355055,15,5,0
NA19331,haplotype_1,1hop,False,3759.2,0.6106023668034928,auprc,coordinate_plus_frozen_sequence_fm,0.9030531533859799,0.009366999804221036,0.8955461855798813,0.9105580389248753,15,5,0
NA19331,haplotype_1,1hop,False,3759.2,0.6106023668034928,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9480732267037902,0.004998525440780554,0.9440855910751792,0.9521938630048172,15,5,0
NA19331,haplotype_1,1hop,False,3759.2,0.6106023668034928,auroc,coordinate_plus_frozen_sequence_fm,0.8655625946504546,0.005835016385334255,0.860739564614303,0.8703856246866067,15,5,0
NA19331,haplotype_1,1hop,False,3759.2,0.6106023668034928,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9253930692348208,0.005182707393304151,0.920943580099216,0.9293618509447082,15,5,0
NA19331,haplotype_1,strict,False,3759.2,0.6106023668034928,auprc,coordinate_plus_frozen_sequence_fm,0.9030531533859799,0.009366999804221036,0.8955461855798813,0.9105580389248753,15,5,0
NA19331,haplotype_1,strict,False,3759.2,0.6106023668034928,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9415956385119664,0.006386759161659932,0.9360829477620491,0.9464905712261625,15,5,0
NA19331,haplotype_1,strict,False,3759.2,0.6106023668034928,auroc,coordinate_plus_frozen_sequence_fm,0.8655625946504546,0.005835016385334255,0.860739564614303,0.8703856246866067,15,5,0
NA19331,haplotype_1,strict,False,3759.2,0.6106023668034928,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9143767212363346,0.006320244680644604,0.9091538440050467,0.9195128742859895,15,5,0
NA19331,haplotype_2,1hop,False,3820.0,0.6097431171653197,auprc,coordinate_plus_frozen_sequence_fm,0.9052653846434237,0.009106499216597388,0.8975734857240699,0.9132439619732502,15,5,0
NA19331,haplotype_2,1hop,False,3820.0,0.6097431171653197,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9492591255936295,0.005263727962937254,0.9449449068436301,0.9534796938552168,15,5,0
NA19331,haplotype_2,1hop,False,3820.0,0.6097431171653197,auroc,coordinate_plus_frozen_sequence_fm,0.8689379174291949,0.005230221629701872,0.8645177425856283,0.8730940522944342,15,5,0
NA19331,haplotype_2,1hop,False,3820.0,0.6097431171653197,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9261319790038374,0.005016563559219153,0.921625452558681,0.9301558522738474,15,5,0
NA19331,haplotype_2,strict,False,3820.0,0.6097431171653197,auprc,coordinate_plus_frozen_sequence_fm,0.9052653846434237,0.009106499216597388,0.8975734857240699,0.9132439619732502,15,5,0
NA19331,haplotype_2,strict,False,3820.0,0.6097431171653197,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9441253186656298,0.00516514202548392,0.9399901925984512,0.9482942983634298,15,5,0
NA19331,haplotype_2,strict,False,3820.0,0.6097431171653197,auroc,coordinate_plus_frozen_sequence_fm,0.8689379174291949,0.005230221629701872,0.8645177425856283,0.8730940522944342,15,5,0
NA19331,haplotype_2,strict,False,3820.0,0.6097431171653197,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9171949814139603,0.0033771101852693598,0.9145163998707918,0.9198629615025862,15,5,0
NA19347,donor,1hop,False,6101.4,0.607141599457036,auprc,coordinate_plus_frozen_sequence_fm,0.8937002610849311,0.013547539800983333,0.8825208855308817,0.9048796366389804,15,5,0
NA19347,donor,1hop,False,6101.4,0.607141599457036,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9394716069251471,0.00950411010430435,0.9317143013565157,0.9468058795974768,15,5,0
NA19347,donor,1hop,False,6101.4,0.607141599457036,auroc,coordinate_plus_frozen_sequence_fm,0.8538746745565139,0.010723806202082036,0.8450590271980072,0.862439084916839,15,5,0
NA19347,donor,1hop,False,6101.4,0.607141599457036,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9139483485909835,0.00888566429803416,0.9066321869346463,0.9208553215873783,15,5,0
NA19347,donor,strict,False,6101.4,0.607141599457036,auprc,coordinate_plus_frozen_sequence_fm,0.8937002610849311,0.013547539800983333,0.8825208855308817,0.9048796366389804,15,5,0
NA19347,donor,strict,False,6101.4,0.607141599457036,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.933786475292188,0.011551675969630297,0.9240684176397866,0.9430987650787667,15,5,0
NA19347,donor,strict,False,6101.4,0.607141599457036,auroc,coordinate_plus_frozen_sequence_fm,0.8538746745565139,0.010723806202082036,0.8450590271980072,0.862439084916839,15,5,0
NA19347,donor,strict,False,6101.4,0.607141599457036,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9031939396588203,0.011262762426013297,0.8935084241983853,0.9121247281469586,15,5,0
NA19347,haplotype_1,1hop,False,3769.4,0.6046312405829037,auprc,coordinate_plus_frozen_sequence_fm,0.9000691905686844,0.02000926568096353,0.8823365477233551,0.9155132172386011,15,5,0
NA19347,haplotype_1,1hop,False,3769.4,0.6046312405829037,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9455862488495311,0.013944123327741711,0.9328655716732069,0.9552933431520781,15,5,0
NA19347,haplotype_1,1hop,False,3769.4,0.6046312405829037,auroc,coordinate_plus_frozen_sequence_fm,0.8650502026082624,0.014901875196079974,0.8508989774367631,0.875899416293512,15,5,0
NA19347,haplotype_1,1hop,False,3769.4,0.6046312405829037,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9228927571071869,0.01167836708875766,0.9119500210113058,0.9304564197703938,15,5,0
NA19347,haplotype_1,strict,False,3769.4,0.6046312405829037,auprc,coordinate_plus_frozen_sequence_fm,0.9000691905686844,0.02000926568096353,0.8823365477233551,0.9155132172386011,15,5,0
NA19347,haplotype_1,strict,False,3769.4,0.6046312405829037,auprc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.940400266761652,0.01634821213286866,0.92570964231934,0.9524914580370285,15,5,0
NA19347,haplotype_1,strict,False,3769.4,0.6046312405829037,auroc,coordinate_plus_frozen_sequence_fm,0.8650502026082624,0.014901875196079974,0.8508989774367631,0.875899416293512,15,5,0
NA19347,haplotype_1,strict,False,3769.4,0.6046312405829037,auroc,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,0.9137135358598113,0.015170243160793505,0.8997570978056058,0.9244944318587912,15,5,0
NA19347,haplotype_2,1hop,False,3851.2,0.6131930034056884,auprc,coordinate_plus_frozen_sequence_fm,0.9024662291271511,0.010109702796704574,0.8940789002529808,0.9108535580013213,15,5,0
