closure,fold,seed,stratum,feature_set,n,positive_prevalence,auprc,auroc,normalized_ap
strict,fold_d,314159,medium,coordinate_plus_frozen_sequence_fm,130953,0.015394836315319236,0.0743584775513683,0.5719137563152227,0.059885569780469015
strict,fold_d,314159,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,130953,0.015394836315319236,0.07771510906337516,0.5784663711889072,0.06329468404861419
strict,fold_d,314159,unassigned,coordinate_plus_frozen_sequence_fm,43,0.06976744186046512,0.06976744186046512,0.5,0.0
strict,fold_d,314159,unassigned,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,43,0.06976744186046512,0.06976744186046512,0.5,0.0
1hop,fold_d,42,high,coordinate_plus_frozen_sequence_fm,306197,0.03531713243434782,0.04740999119340909,0.5708820824807455,0.012535579479686657
1hop,fold_d,42,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,306197,0.03531713243434782,0.06652858443267903,0.6513833933144227,0.03235410625368766
1hop,fold_d,42,low,coordinate_plus_frozen_sequence_fm,106128,0.019297452133273028,0.027300309377917206,0.5620185025190958,0.008160330838389676
1hop,fold_d,42,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,106128,0.019297452133273028,0.02666576700779219,0.5697677436377065,0.007513302469282953
1hop,fold_d,42,medium,coordinate_plus_frozen_sequence_fm,130953,0.015394836315319236,0.0743584775513683,0.5719137563152227,0.059885569780469015
1hop,fold_d,42,medium,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,130953,0.015394836315319236,0.07599093627619924,0.5722294135803495,0.06154355288378913
1hop,fold_d,42,unassigned,coordinate_plus_frozen_sequence_fm,43,0.06976744186046512,0.06976744186046512,0.5,0.0
1hop,fold_d,42,unassigned,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,43,0.06976744186046512,0.06976744186046512,0.5,0.0
strict,fold_d,42,high,coordinate_plus_frozen_sequence_fm,306197,0.03531713243434782,0.04740999119340909,0.5708820824807455,0.012535579479686657
strict,fold_d,42,high,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,306197,0.03531713243434782,0.048544873655988544,0.5827183252355972,0.013712010098220696
strict,fold_d,42,low,coordinate_plus_frozen_sequence_fm,106128,0.019297452133273028,0.027300309377917206,0.5620185025190958,0.008160330838389676
strict,fold_d,42,low,coordinate_plus_frozen_sequence_fm_plus_frozen_pangenomefm,106128,0.019297452133273028,0.027694824437948126,0.5695236827665617,0.008562608838879313
strict,fold_d,42,medium,coordinate_plus_frozen_sequence_fm,130953,0.015394836315319236,0.0743584775513683,0.5719137563152227,0.059885569780469015
